ID,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
392,0.0,97.5732,0.0,0.0,0.14,0.31,0.16,0.0,1.15,0.0,0.0,0.0,0.66,0.0,0.0068,0.0,0.0,0.0,535,75,0,0,0,0,0.0,175,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 75.0min. the second heat treatment is Aging at 175.0℃ for 10.0 hours.,375.0
393,0.0,97.838,0.0,0.0,0.0,0.35,0.15,0.0,0.96,0.0,0.0,0.0,0.69,0.0,0.012,0.0,0.0,0.0,535,75,0,0,0,0,0.0,175,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 75.0min. the second heat treatment is Aging at 175.0℃ for 10.0 hours.,354.0
394,0.0,89.7,0.0,0.0,0.0,1.1,0.11,0.0,1.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,7.0,0.12,450,60,475,90,0,0,0.0,110,8.0,175,6.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 90.0min. the third heat treatment is Aging at 110.0℃ for 8.0 hours.,505.0
395,0.0,89.7,0.0,0.0,0.0,1.1,0.11,0.0,1.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,7.0,0.12,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,535.0
396,0.0,89.7,0.0,0.0,0.0,1.1,0.11,0.0,1.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,7.0,0.12,450,60,475,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,540.0
397,0.0,89.7,0.0,0.0,0.0,1.1,0.11,0.0,1.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,7.0,0.12,450,60,475,90,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 90.0min. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,545.0
398,0.0,89.7,0.0,0.0,0.0,1.1,0.11,0.0,1.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,7.0,0.12,450,60,475,120,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 2h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,545.0
399,0.0,86.57,0.0,0.0,0.4,2.3,0.15,0.0,2.2,0.05,0.0,0.0,0.1,0.0,0.06,0.0,8.0,0.17,450,120,475,120,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 475℃ for 2h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,708.0
400,0.0,86.57,0.0,0.0,0.4,2.3,0.15,0.0,2.2,0.05,0.0,0.0,0.1,0.0,0.06,0.0,8.0,0.17,450,120,475,120,0,0,0.0,120,24.0,160,3.0,120,24.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 475℃ for 2h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,695.0
401,0.0,85.715,0.0,0.0,0.0,1.6,0.02,0.0,2.06,0.09,0.0,0.0,0.045,0.0,0.077,0.0,10.3,0.093,475,60,0,0,0,0,0.0,150,1.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 150.0℃ for 1.0 hours.,658.9
402,0.0,86.786,0.0,0.0,0.0,1.54,0.019,0.0,1.62,0.1,0.0,0.0,0.045,0.0,0.08,0.0,9.7,0.11,475,60,0,0,0,0,0.0,120,4.0,165,8.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,559.3
403,0.0,85.73,0.0,0.0,0.0,1.57,0.012,0.0,1.46,0.1,0.0,0.0,0.049,0.0,0.079,0.0,10.9,0.1,475,60,0,0,0,0,0.0,155,2.0,120,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 155.0℃ for 2.0 hours.,650.6
404,0.0,86.786,0.0,0.0,0.0,1.54,0.019,0.0,1.62,0.1,0.0,0.0,0.045,0.0,0.08,0.0,9.7,0.11,475,60,0,0,0,0,0.0,120,4.0,180,0.75,120,12.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,636.7
405,0.0,85.73,0.0,0.0,0.0,1.57,0.012,0.0,1.46,0.1,0.0,0.0,0.049,0.0,0.079,0.0,10.9,0.1,475,60,0,0,0,0,0.0,120,12.0,190,0.5,120,12.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,630.4
406,0.0,88.68,0.0,0.0,0.04,2.3,0.15,0.0,2.25,0.1,0.0,0.0,0.12,0.0,0.06,0.0,6.3,0.0,510,60,0,0,0,0,0.0,120,6.0,175,12.0,0,0.0,the first heat treatment is Solution treatment at 510℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,606.0
407,0.0,89.25,0.0,0.0,0.2,1.7,0.25,0.0,2.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,582.0
408,0.0,88.67,0.0,0.0,0.23,1.6,0.5,0.0,2.5,0.3,0.0,0.0,0.4,0.0,0.2,0.0,5.6,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,572.0
409,0.0,88.4,0.0,0.0,0.2,1.7,0.5,0.0,2.3,0.4,0.0,0.0,0.5,0.0,0.0,0.0,6.0,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,568.0
410,0.0,89.94,0.0,0.0,0.22,1.55,0.12,0.0,2.25,0.06,0.0,0.0,0.1,0.0,0.06,0.0,5.7,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,552.0
411,0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,507.0
412,0.0,87.425,0.0,0.0,0.0,2.2,0.12,0.0,2.1,0.025,0.0,0.0,0.08,0.0,0.0,0.0,7.9,0.15,510,60,0,0,0,0,0.0,120,6.0,175,12.0,0,0.0,the first heat treatment is Solution treatment at 510℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,630.5
413,0.0,87.3,0.0,0.0,0.0,2.2,0.15,0.0,2.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,8.0,0.15,450,480,475,120,0,0,0.0,120,16.0,150,4.0,120,22.0,the first heat treatment is Solution treatment at 450℃ for 8h. the second heat treatment is Solution treatment at 475℃ for 2h. the third heat treatment is Aging at 120.0℃ for 16.0 hours.,664.0
414,0.0,85.85,0.0,0.0,0.0,2.4,0.0,0.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,0.15,480,120,0,0,0,0,0.0,120,18.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 2h. the second heat treatment is Aging at 120.0℃ for 18.0 hours.,692.12
415,0.0,85.85,0.0,0.0,0.0,2.4,0.0,0.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,0.15,480,120,0,0,0,0,0.0,120,3.0,160,4.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 2h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,692.12
416,0.0,86.7,0.0,0.0,0.2,2.28,0.0,0.0,2.14,0.2,0.0,0.0,0.0,0.0,0.03,0.0,8.28,0.17,470,120,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,711.0
417,0.0,87.21000000000001,0.0,0.0,0.04,2.25,0.0,0.0,2.06,0.05,0.0,0.0,0.0,0.0,0.04,0.0,8.17,0.18,470,120,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,689.0
418,0.0,86.91,0.0,0.0,0.2,2.34,0.0,0.0,2.18,0.2,0.0,0.0,0.0,0.0,0.04,0.0,8.13,0.0,470,120,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,656.0
419,0.0,87.18,0.0,0.0,0.0,2.27,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,8.25,0.18,470,120,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,625.0
420,0.0,87.3,0.0,0.0,0.0,2.37,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,470,120,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,523.0
421,0.0,92.31,0.0,0.0,0.0,0.27,0.0,0.0,1.7,0.32,0.0,0.03,0.0,0.0,0.0,0.0,5.3,0.07,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,562.0
422,0.0,92.21,0.0,0.0,0.0,0.26,0.0,0.0,1.7,0.36,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.07,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,560.0
423,0.0,92.47,0.0,0.0,0.0,0.27,0.0,0.0,1.6,0.32,0.0,0.07,0.0,0.0,0.0,0.0,5.2,0.07,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,550.0
424,0.0,92.57,0.0,0.0,0.0,0.28,0.0,0.0,1.6,0.36,0.0,0.12,0.0,0.0,0.0,0.0,5.0,0.07,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,545.0
425,0.0,89.45,0.0,0.0,0.0,1.8,0.15,0.0,2.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.0,0.1,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,540.0
426,0.0,88.9,0.0,0.0,0.0,1.7,0.5,0.0,2.3,0.4,0.0,0.0,0.5,0.0,0.0,0.0,5.7,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,530.0
427,0.0,89.55,0.0,0.0,0.0,1.7,0.25,0.0,2.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,5.7,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,530.0
428,0.0,89.65,0.0,0.0,0.0,1.7,0.15,0.0,2.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,5.7,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,530.0
429,0.0,93.35,0.0,0.0,0.0,4.3,0.15,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,460.0
430,0.0,93.1,0.0,0.0,0.0,4.3,0.3,0.0,1.5,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,450.0
431,0.0,93.9,0.0,0.0,0.0,3.6,0.15,0.0,1.6,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,450.0
432,0.0,92.6,0.0,0.0,0.0,4.3,0.5,0.0,1.5,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,430.0
433,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,100,4.0,150,6.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 100.0℃ for 4.0 hours.,620.0
434,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,100,8.0,160,12.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,582.0
435,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,100,12.0,170,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 100.0℃ for 12.0 hours.,515.0
436,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,110,4.0,160,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 110.0℃ for 4.0 hours.,566.0
437,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,110,8.0,170,6.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 110.0℃ for 8.0 hours.,590.0
438,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,12.0,150,12.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,623.0
439,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,4.0,170,12.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,590.0
440,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,8.0,150,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,606.0
441,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,12.0,160,6.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,619.0
442,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,625.0
443,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,8.0,160,28.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,570.0
444,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,110,16.0,190,2.0,120,24.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 110.0℃ for 16.0 hours.,595.0
445,0.0,88.81,0.0,0.0,0.0,2.39,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.12,475,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,650.0
446,0.0,88.925,0.0,0.0,0.22,1.6,0.44,0.0,2.5,0.075,0.0,0.0,0.44,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,607.0
447,0.0,90.08,0.0,0.0,0.0,1.6,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,610.0
448,0.0,89.06099999999999,0.0,0.0,0.22,1.6,0.44,0.0,2.5,0.069,0.0,0.0,0.31,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,620.0
449,0.0,88.937,0.0,0.0,0.23,1.6,0.48,0.0,2.5,0.063,0.0,0.0,0.39,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,623.0
450,0.0,89.61,0.0,0.0,0.11,1.6,0.22,0.0,2.5,0.05,0.0,0.0,0.11,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,625.0
451,0.0,89.95,0.0,0.0,0.0,1.6,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,636.0
452,0.0,89.306,0.0,0.0,0.39,1.6,0.2,0.0,2.5,0.064,0.0,0.0,0.14,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,640.0
453,0.0,89.31,0.0,0.0,0.23,1.6,0.21,0.0,2.5,0.05,0.0,0.0,0.3,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,643.0
454,0.0,89.87,0.0,0.0,0.0,1.6,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,643.0
455,0.0,89.47,0.0,0.0,0.24,1.6,0.23,0.0,2.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,645.0
456,0.0,89.338,0.0,0.0,0.21,1.6,0.39,0.0,2.5,0.062,0.0,0.0,0.1,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,645.0
457,0.0,89.095,0.0,0.0,0.23,1.6,0.5,0.0,2.5,0.065,0.0,0.0,0.21,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,645.0
458,0.0,89.542,0.0,0.0,0.23,1.6,0.12,0.0,2.5,0.088,0.0,0.0,0.12,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,650.0
459,0.0,89.504,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.066,0.0,0.0,0.1,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,653.0
460,0.0,89.504,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.066,0.0,0.0,0.1,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,653.0
461,0.0,90.23,0.0,0.0,0.0,1.6,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,654.0
462,0.0,89.35,0.0,0.0,0.23,1.6,0.28,0.0,2.5,0.11,0.0,0.0,0.13,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,657.0
463,0.0,89.24,0.0,0.0,0.23,1.6,0.16,0.0,2.5,0.32,0.0,0.0,0.15,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,663.0
464,0.0,89.06,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.48,0.0,0.0,0.13,0.0,0.0,0.0,5.8,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,674.0
465,0.0,89.45,0.0,0.0,0.0,1.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.15,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,568.0
466,0.0,92.85,0.0,0.0,0.19,0.15,0.18,0.0,1.46,0.37,0.0,0.0,0.12,0.0,0.04,0.0,4.52,0.12,475,60,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction.,465.0
467,0.0,93.08,0.0,0.0,0.09,0.04,0.17,0.0,1.41,0.35,0.0,0.0,0.13,0.0,0.02,0.0,4.63,0.08,475,60,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction.,396.0
468,0.0,87.991,0.0,0.0,0.0,2.0,0.055,0.0,2.12,0.0,0.0,0.0,0.034,0.0,0.0,0.0,7.68,0.12,475,60,0,0,0,0,0.0,105,24.0,190,1.25,120,24.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 105.0℃ for 24.0 hours.,619.0
469,0.0,88.011,0.0,0.0,0.0,1.98,0.055,0.0,2.12,0.0,0.0,0.0,0.034,0.0,0.0,0.0,7.68,0.12,470,60,480,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,651.6
470,0.0,88.011,0.0,0.0,0.0,1.98,0.055,0.0,2.12,0.0,0.0,0.0,0.034,0.0,0.0,0.0,7.68,0.12,470,60,480,60,0,0,0.0,120,6.0,160,24.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 120.0℃ for 6.0 hours.,557.0
471,0.0,88.011,0.0,0.0,0.0,1.98,0.055,0.0,2.12,0.0,0.0,0.0,0.034,0.0,0.0,0.0,7.68,0.12,470,60,480,60,0,0,0.0,105,24.0,190,0.75,120,24.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Solution treatment at 480℃ for 1h. the third heat treatment is Aging at 105.0℃ for 24.0 hours.,617.5
